1	302	125	1
1	303	126	1
1	304	126	1
1	302	127	1
1	302	128	1
1	302	129	1
2	305	130	1
3	305	130	1
4	305	130	1
5	305	130	1
6	305	130	1
7	305	130	1
8	305	130	1
2	306	131	1
9	306	131	1
10	306	131	1
11	306	131	1
12	306	131	1
13	306	131	1
14	306	131	1
15	306	131	1
7	306	131	1
16	306	131	1
17	306	131	1
18	306	131	1
19	306	131	1
20	306	131	1
21	306	131	1
2	307	126	1
22	307	126	1
14	307	126	1
2	308	132	1
23	308	132	1
24	308	132	1
11	308	132	1
25	308	132	1
26	308	132	1
27	308	132	1
3	308	132	1
28	308	132	1
29	308	132	1
12	308	132	1
14	308	132	1
5	308	132	1
30	308	132	1
15	308	132	1
8	308	132	1
31	308	132	1
16	308	132	1
32	308	132	1
33	308	132	1
34	308	132	1
35	308	132	1
36	308	132	1
2	309	132	1
3	309	132	1
37	309	132	1
28	309	132	1
12	309	132	1
13	309	132	1
14	309	132	1
4	309	132	1
5	309	132	1
15	309	132	1
8	309	132	1
38	309	132	1
16	309	132	1
36	309	132	1
2	310	133	1
2	307	134	1
22	307	134	1
14	307	134	1
39	307	134	1
40	307	134	1
2	311	134	1
3	311	134	1
12	311	134	1
14	311	134	1
4	311	134	1
5	311	134	1
6	311	134	1
15	311	134	1
7	311	134	1
8	311	134	1
16	311	134	1
17	311	134	1
19	311	134	1
2	305	135	1
3	305	135	1
4	305	135	1
5	305	135	1
7	305	135	1
31	305	135	1
16	305	135	1
2	309	135	1
3	309	135	1
12	309	135	1
13	309	135	1
14	309	135	1
4	309	135	1
5	309	135	1
15	309	135	1
7	309	135	1
38	309	135	1
41	309	135	1
16	309	135	1
42	309	135	1
2	309	136	1
3	309	136	1
13	309	136	1
14	309	136	1
15	309	136	1
7	309	136	1
19	309	136	1
42	309	136	1
43	309	136	1
44	309	136	1
2	310	137	1
45	310	137	1
21	310	137	1
2	308	137	1
24	308	137	1
46	308	137	1
25	308	137	1
26	308	137	1
27	308	137	1
47	308	137	1
3	308	137	1
28	308	137	1
29	308	137	1
12	308	137	1
14	308	137	1
5	308	137	1
6	308	137	1
30	308	137	1
15	308	137	1
7	308	137	1
8	308	137	1
31	308	137	1
16	308	137	1
21	308	137	1
36	308	137	1
48	308	137	1
2	312	137	1
9	312	137	1
10	312	137	1
3	312	137	1
28	312	137	1
12	312	137	1
14	312	137	1
5	312	137	1
6	312	137	1
15	312	137	1
7	312	137	1
8	312	137	1
16	312	137	1
17	312	137	1
20	312	137	1
49	312	137	1
21	312	137	1
48	312	137	1
50	312	137	1
2	313	138	1
10	313	138	1
12	313	138	1
14	313	138	1
5	313	138	1
7	313	138	1
8	313	138	1
16	313	138	1
21	313	138	1
2	307	138	1
22	307	138	1
14	307	138	1
39	307	138	1
21	307	138	1
2	309	138	1
3	309	138	1
37	309	138	1
28	309	138	1
12	309	138	1
13	309	138	1
14	309	138	1
4	309	138	1
5	309	138	1
15	309	138	1
7	309	138	1
8	309	138	1
38	309	138	1
16	309	138	1
21	309	138	1
36	309	138	1
42	309	138	1
43	309	138	1
2	310	139	1
2	306	139	1
10	306	139	1
5	306	139	1
6	306	139	1
8	306	139	1
16	306	139	1
2	312	139	1
10	312	139	1
28	312	139	1
5	312	139	1
6	312	139	1
8	312	139	1
16	312	139	1
2	305	140	1
4	305	140	1
36	305	140	1
2	314	140	1
4	314	140	1
15	314	140	1
2	312	140	1
9	312	140	1
10	312	140	1
28	312	140	1
15	312	140	1
2	305	141	1
8	305	141	1
31	305	141	1
16	305	141	1
36	305	141	1
2	315	142	1
10	315	142	1
12	315	142	1
5	315	142	1
6	315	142	1
15	315	142	1
7	315	142	1
16	315	142	1
19	315	142	1
2	310	143	1
2	314	144	1
3	314	144	1
4	314	144	1
5	314	144	1
15	314	144	1
8	314	144	1
16	314	144	1
2	311	145	1
14	311	145	1
7	311	145	1
16	311	145	1
2	308	146	1
23	308	146	1
26	308	146	1
30	308	146	1
32	308	146	1
2	305	147	1
3	305	147	1
4	305	147	1
5	305	147	1
6	305	147	1
7	305	147	1
8	305	147	1
31	305	147	1
16	305	147	1
36	305	147	1
2	308	148	1
26	308	148	1
36	308	148	1
2	306	149	1
5	306	149	1
7	306	149	1
2	305	150	1
3	305	150	1
4	305	150	1
5	305	150	1
8	305	150	1
31	305	150	1
16	305	150	1
36	305	150	1
2	314	150	1
3	314	150	1
4	314	150	1
5	314	150	1
15	314	150	1
8	314	150	1
16	314	150	1
2	309	150	1
3	309	150	1
4	309	150	1
5	309	150	1
15	309	150	1
8	309	150	1
38	309	150	1
16	309	150	1
21	309	150	1
36	309	150	1
43	309	150	1
2	306	151	1
9	306	151	1
10	306	151	1
11	306	151	1
15	306	151	1
8	306	151	1
16	306	151	1
51	316	152	1
51	316	153	1
51	316	154	1
51	316	155	1
51	316	156	1
52	317	126	1
53	317	126	1
54	317	126	1
55	317	126	1
23	318	157	1
23	318	126	1
23	319	126	1
23	318	132	1
23	319	158	1
23	318	159	1
23	318	160	1
23	318	161	1
23	318	162	1
23	318	163	1
23	308	164	1
26	308	164	1
28	308	164	1
5	308	164	1
30	308	164	1
33	308	164	1
34	308	164	1
23	318	165	1
23	318	166	1
23	318	167	1
23	318	146	1
23	318	168	1
23	318	169	1
23	318	170	1
23	318	171	1
23	318	172	1
56	320	134	1
56	321	154	1
56	321	173	1
57	321	173	1
9	322	159	1
58	322	159	1
59	322	159	1
17	322	159	1
60	322	159	1
61	322	159	1
62	322	159	1
34	322	159	1
21	322	159	1
9	323	174	1
58	323	174	1
9	323	160	1
58	323	160	1
9	322	160	1
58	322	160	1
17	322	160	1
61	322	160	1
62	322	160	1
34	322	160	1
9	322	175	1
58	322	175	1
59	322	175	1
17	322	175	1
60	322	175	1
61	322	175	1
62	322	175	1
34	322	175	1
9	322	176	1
58	322	176	1
17	322	176	1
61	322	176	1
62	322	176	1
34	322	176	1
21	322	176	1
9	312	177	1
10	312	177	1
11	312	177	1
9	306	178	1
10	306	178	1
16	306	178	1
63	324	130	1
64	324	130	1
65	324	130	1
15	324	130	1
63	325	137	1
64	325	137	1
65	325	137	1
15	325	137	1
60	325	137	1
66	325	137	1
67	325	137	1
43	325	137	1
68	325	137	1
69	325	137	1
63	326	137	1
64	326	137	1
65	326	137	1
15	326	137	1
60	326	137	1
66	326	137	1
67	326	137	1
43	326	137	1
68	326	137	1
70	326	137	1
69	326	137	1
63	327	179	1
64	327	179	1
65	327	179	1
60	327	179	1
66	327	179	1
67	327	179	1
43	327	179	1
63	326	179	1
64	326	179	1
65	326	179	1
60	326	179	1
66	326	179	1
67	326	179	1
43	326	179	1
70	326	179	1
63	328	139	1
60	328	139	1
67	328	139	1
43	328	139	1
69	328	139	1
63	329	139	1
60	329	139	1
67	329	139	1
43	329	139	1
69	329	139	1
63	325	140	1
65	325	140	1
15	325	140	1
60	325	140	1
66	325	140	1
67	325	140	1
43	325	140	1
63	330	178	1
63	329	178	1
63	324	180	1
15	324	180	1
67	324	180	1
43	324	180	1
63	331	180	1
15	331	180	1
67	331	180	1
43	331	180	1
63	332	150	1
43	332	150	1
63	328	150	1
43	328	150	1
63	333	150	1
43	333	150	1
63	329	181	1
65	329	181	1
67	329	181	1
43	329	181	1
63	329	182	1
60	329	182	1
43	329	182	1
46	334	137	1
3	334	137	1
4	334	137	1
5	334	137	1
15	334	137	1
7	334	137	1
8	334	137	1
31	334	137	1
16	334	137	1
71	334	137	1
72	334	137	1
36	334	137	1
43	334	137	1
73	334	137	1
48	334	137	1
50	334	137	1
46	335	137	1
10	335	137	1
27	335	137	1
47	335	137	1
3	335	137	1
28	335	137	1
12	335	137	1
4	335	137	1
5	335	137	1
6	335	137	1
15	335	137	1
7	335	137	1
8	335	137	1
74	335	137	1
31	335	137	1
16	335	137	1
71	335	137	1
72	335	137	1
66	335	137	1
75	335	137	1
21	335	137	1
36	335	137	1
43	335	137	1
76	335	137	1
73	335	137	1
48	335	137	1
50	335	137	1
46	335	138	1
10	335	138	1
27	335	138	1
3	335	138	1
28	335	138	1
12	335	138	1
4	335	138	1
5	335	138	1
15	335	138	1
7	335	138	1
8	335	138	1
74	335	138	1
31	335	138	1
16	335	138	1
71	335	138	1
72	335	138	1
77	335	138	1
66	335	138	1
21	335	138	1
36	335	138	1
43	335	138	1
76	335	138	1
73	335	138	1
46	335	151	1
10	335	151	1
27	335	151	1
3	335	151	1
28	335	151	1
4	335	151	1
15	335	151	1
8	335	151	1
16	335	151	1
72	335	151	1
75	335	151	1
78	336	183	1
79	336	183	1
80	336	183	1
81	336	183	1
82	336	183	1
83	336	183	1
78	336	184	1
79	336	184	1
80	336	184	1
81	336	184	1
82	336	184	1
83	336	184	1
84	337	130	1
10	335	131	1
27	335	131	1
47	335	131	1
3	335	131	1
28	335	131	1
12	335	131	1
4	335	131	1
15	335	131	1
7	335	131	1
31	335	131	1
16	335	131	1
72	335	131	1
77	335	131	1
66	335	131	1
75	335	131	1
21	335	131	1
36	335	131	1
10	335	126	1
27	335	126	1
3	335	126	1
12	335	126	1
4	335	126	1
5	335	126	1
15	335	126	1
7	335	126	1
31	335	126	1
16	335	126	1
71	335	126	1
72	335	126	1
77	335	126	1
76	335	126	1
10	338	126	1
3	338	126	1
85	338	126	1
14	338	126	1
7	338	126	1
31	338	126	1
10	335	132	1
27	335	132	1
3	335	132	1
28	335	132	1
12	335	132	1
4	335	132	1
5	335	132	1
15	335	132	1
8	335	132	1
31	335	132	1
16	335	132	1
71	335	132	1
72	335	132	1
77	335	132	1
36	335	132	1
73	335	132	1
10	335	185	1
27	335	185	1
12	335	185	1
4	335	185	1
5	335	185	1
15	335	185	1
7	335	185	1
31	335	185	1
16	335	185	1
71	335	185	1
